source_type,platform,review_id,author,review_date,rating,title,body,extra,source_url,onsen_related,signals,raw_file,encoding,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
OTA full review,Jalan,jalan_9e747bdbcf032762,みっちゃんさん,2025/6/3,5,お部屋、お風呂、料理大満足,鶴見岳のミヤマキリシマを見に急遽別府旅行を計画し、宿を探したところ八葉さんのプランが気に入り伺いましたが、全てにおいて大満足でした。 スタッフの方の対応もとても親切で気持ちのも良い宿泊となりました。,"時期:2025年5月宿泊; プラン:【期間限定】通常より10％OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン(１泊２食付／夕食お部屋食）; 価格帯:23,001～24,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定】通常より10％OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン(１泊２食付／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_f60febdbfeacaa2b,ニモさん,2025/5/26,5,すべてにおいて大満足！,温泉は貸し切り湯なので人を気にせずのんびりできます。 入浴後の夕食も新鮮な海の幸やステーキなど美味しくて大変満足でした。 スタッフの方も親切で安心しました。,"時期:2025年5月宿泊; プラン:【スタンダード】関あじ・伊勢海老・豊後牛！旬の食材を使用した割烹会席プラン(１泊２食付／夕食お部屋食); 価格帯:20,001～21,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【スタンダード】関あじ・伊勢海老・豊後牛！旬の食材を使用した割烹会席プラン(１泊２食付／夕食お部屋食) 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_a296d6848e4bd333,きょうちゃんさん,2025/5/25,5,施設全体が綺麗,部屋に行く時に余りに綺麗なので、土足で上がるのを躊躇してしまうぐらいでしたが、案内してくださった方が 靴下を履いていたのですが、そのまま部屋に入って来た時はびっくりしました。 夜は部屋食でしたが、運んで頂いた方がとても丁寧でしたので、とても気持ち良く食事が出来ました。 朝は食事処でしたが、靴箱の位置が悪くて置きにくかったです。 駐車場が分かりにくく道が狭かったのが残念でした。,"時期:2025年5月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食）; 価格帯:22,001～23,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,small_bath_or_room;food;access,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_cce21d67fb171d1f,のりクンさん,2025/5/24,5,とにかく最高な二人旅になりました。,初めての別府温泉も、大雨でテンション下がり気味でしたが、チェックイン前の、荷物の預かりから、食事まで、今までに無いサービスで、大満足でした。特に食事では、関鯵、豊後牛などどれも最高に美味しかったです。また必ず行きます!,"時期:2025年5月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／朝夕お部屋食）; 価格帯:28,001～29,000円(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_f10f0c64d5e300b5,赤影さん,2025/5/21,4,料理が美味しいです。,娘、息子との3人旅行で別府の地獄巡りに便利な当旅館を選びました。夕食は部屋食でお刺身、お肉、全てがとても美味しく口コミ通りでした。お部屋からは湯けむりの上がる温泉街、そして海まで一望出来ました。お風呂は大浴場は無く小さい家族風呂がいくつかあり、洗い場も一つなので不便を感じました。以前の口コミで駐車場がわかりにくいた書いてありましたが、事前にGoogleマップで確認していたので大丈夫でした。スタッフの方はとても親切で気持ちの良い対応で大変良かったです。,"時期:2025年5月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食）; 価格帯:22,001～23,000円(大人１名あたり/税込); 部屋:4; 風呂:2; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,family_bath;small_bath_or_room;food;access,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_dec28e5448e816f8,ゆいさん,2025/5/15,5,温泉も料理も人柄も最高！,温泉がついてるお部屋にしました！ 一日中ゆったり温泉に入れて至福でした。 貸切のお風呂も入りましたが、露天風呂が気持ちよかったです！ お料理も大変美味しくいただきました。 また、スタッフ皆様とても親切で快適に過ごせました。 また行きたいです！！！,"時期:2025年5月宿泊; プラン:【スタンダード】関あじ・伊勢海老・豊後牛！旬の食材を使用した割烹会席プラン(１泊２食付／夕食お部屋食); 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【スタンダード】関あじ・伊勢海老・豊後牛！旬の食材を使用した割烹会席プラン(１泊２食付／夕食お部屋食) 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_3f2818fb8993f584,ひろのりさん,2025/5/8,5,カップルにおすすめ,部屋から見える別府温泉街の湯気が立ち上る景色、周辺の海で撮れた新鮮なお魚や大分牛の料理が最高でした！,"時期:2025年3月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食）; 価格帯:20,001～21,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_ca60c98658272522,ケイコさん,2025/4/27,4,お食事最高！,渋滞で到着時間が遅くなってしまったが、快く対応してくれて良かったです。お部屋は4人なのでもう少し余裕がほしかった。別府で温泉が楽しみだったのですが、貸切風呂のみで大きなお風呂がないことが残念でした。朝食も夕食も豪華でとても美味しかったです。夜は部屋食でゆっくり出来ました。,"時期:2025年4月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食）; 価格帯:20,001～21,000円(大人１名あたり/税込); 部屋:3; 風呂:3; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_7c2680b0013169bd,kao0502さん,2025/4/25,5,夕食が最高でした。,家族4人で利用しました。評判通り夕食は最高でした。ただ仕入れの関係か玉手箱の中身が生の刺身はなく、あぶりフグ・ゆでタコ・ゆでカニだったのが残念でした。せっかくなので地魚の生の物を頂きたかったです。 スタッフの方の対応は丁寧でとてもよかったです。 あと駐車場が少しわかりずらいので初めて行く方は分からないと思います。入口に案内表示等有るといいのですが。,"時期:2025年4月宿泊; プラン:【じゃらん限定】夕食グレードアップ！視覚と味覚で料理を愉しむ～玉手箱会席プラン～（夕食お部屋食）; 価格帯:28,001～29,000円(大人１名あたり/税込); 部屋:3; 風呂:4; 料理(朝食):4; 料理(夕食):5; 接客・サービス:4 | プラン 【じゃらん限定】夕食グレードアップ！視覚と味覚で料理を愉しむ～玉手箱会席プラン～（夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food;access,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b3b327bac36367fa,Mr.Sugarさん,2025/4/20,2,残念な別府の思い出となりました！,今回は家族4人で離れの露天風呂付き和洋室の「玉葉」「翠葉」の2部屋を利用しました。これらの部屋の造りは同じで、玄関を入ると直ぐに4段の上り階段があり、その並びには11段の下り階段がありました。上り階段の先には食事部屋があり、下り階段の先にはベッド、露天風呂などがある居間がありました。健常者や若い方であれば何ら問題ないと思いますが、高齢者、身障者にとって合計15段の階段の昇降は苦痛であり、場合によっては昇降不能となる場合もあると思います。加えて、重くて大きなスーツケースを持っての狭い階段の昇降は苦痛とストレスを感じてしまいました。予約時の館内説明には、部屋内に15段の階段がある旨の説明が一切なく、じゃらんの口コミも高評価だったので大いに期待していましたが、これだけで残念な思いがしました。 部屋の食事部屋のテーブルは2人用のためか、家族４人で使用するとテーブルに料理が載り切れないため、頻繁に食器の出し下げを行うとの説明があり、これでは落ち着いて食事を楽しむことができないと思い、別の部屋はないのか尋ねたところ、本館の食事処への場所変更をすることができましたが、フロントでのチェックイン時に４人で食事をすると判明した時点で、大きなテーブルに変更するとか、補助テーブルを搬入するとかできなかったのかと思うと同時に、宿側から部屋食から食事処への場所変更の提案をするなど客に寄り添った対応が望まれます。 部屋には温泉の内風呂と露天風呂があるため、深夜でも早朝でも宿泊中はいつでも温泉に入れると思っていましたが、午前０時から午前５時までの間は温泉の元栓が締められ利用することができませんでした。事前に説明があればともかく、客側に一切の説明もなく一方的に元栓を締めて使用させないなど、温泉宿として極めて無礼で考えられないことであり、温泉の配管が壊れたと思い驚いてしまいました。 部屋には座椅子がありましたが、高齢者や身障者にとって床から立ち上がることは、健常者や若い方が思っている以上に大変で苦痛を伴います。簡単な椅子などの設置が望まれます。 この宿は、高齢者、身障者への対応や心遣いなどは一切なく、バリアフリーとは無縁であり、健常者や若者に特化した宿であると強く感じました。 部屋から一望できる別府ならではの湯煙の景色、豪華な食事であっただけに残念でならない別府の思い出となってしまいました。,"時期:2025年4月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／朝夕お部屋食）; 価格帯:28,001～29,000円(大人１名あたり/税込); 部屋:1; 風呂:1; 料理(朝食):3; 料理(夕食):4; 接客・サービス:1 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,room_open_air_bath;small_bath_or_room;food,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_ca87b219e750c0e2,たんちゃんさん,2025/4/13,5,料理が新鮮で美味しい,周りに気を使う事なく、温泉を満喫できました。 料理も美味しく、ちょうどいい量でした。 清潔感があり、良かったです。,"時期:2025年4月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食）; 価格帯:20,001～21,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_7a2336d65b342af5,じゅんさん,2025/4/8,5,離れの個室でくつろげました,別府は２年ぶりに行きました。温泉街が近いので夕食前に散策し、お腹を空かせることができました。部屋は、離れの個室で別府の湯けむりが展望でき眺めは最高でした。内風呂、露天風呂も良かったのですが、朝６時前は温泉がぬるいので少し気になりました。料理は夕、朝食とも丁度いい量で、大変おいしく頂きました。駐車場が分かりにくかったです。,"時期:2025年4月宿泊; プラン:【じゃらんのお得な10日間】関あじ＆豊後牛など旬の食材を使用した割烹会席(１泊２食／朝夕お部屋食）; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらんのお得な10日間】関あじ＆豊後牛など旬の食材を使用した割烹会席(１泊２食／朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,temperature_cold;food;access,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_df0e6d7896779b7a,りんごさん,2025/4/6,5,ネットでの掲載以上に素晴らしい宿,予約時に、お風呂のシステムが分からず部屋もあまり広くないのかなと思っており不安がありました。しかし、いざ泊まってみると部屋はとても綺麗で、掲載されていなかったトイレや洗面所もとても素敵でした。お風呂も貸切温泉の部屋が10種類ほど用意されており、カウンターで鍵を借りて一つの貸切温泉に入れるというシステムで、素敵な温泉を貸切で楽しめてリラックスできました。貸切温泉が空いてないという心配はなさそうでした。夜と朝で、それぞれ違う貸切温泉に入りました。朝は露天風呂付きの温泉で、最高でした！次回訪れた際には、前回入らなかった貸切温泉にも入ってみたいと思います。また、食事についても素晴らしく関アジや和牛が大変美味でした。日本酒にもこだわっているようで、ついつい飲み過ぎてしまうほど美味しかったです。お部屋でゆっくり2人きりで食べられたのも良かったです。お子さん連れにも安心だと思います。従業員さんも皆さん親切で大変良かったです。自分たちのご褒美にまた訪れたいと思います！,"時期:2025年3月宿泊; プラン:【じゃらんのお得な10日間】関あじ＆豊後牛など旬の食材を使用した割烹会席(１泊２食／夕食お部屋食）; 価格帯:22,001～23,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【じゃらんのお得な10日間】関あじ＆豊後牛など旬の食材を使用した割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,room_open_air_bath;private_bath;food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_38f45789d7222c23,くーちゃんさん,2025/3/28,5,夫婦、カップルにオススメ,客室露天風呂つきの和室でした。 洗面所の手洗い場がとても素敵でした。 源泉かけ流しの客室露天風呂だったので温泉地にきたなーと時間も人目もを気にせずゆっくり堪能出来ました。 源泉かけ流しなので朝風呂は入る1時間くらい前にはお湯を調整しないと温まるまでに時間がかかるのでそこは注意です(仲居さんからお話は予めありました) お部屋とは別に予約して利用出来る露天風呂がたしか3種類あったのですがそこも利用しました。お部屋の客室露天風呂よりは小さめだったので私はお部屋たげでも十分だなと思いました！下足を脱ぐ場所と裸足になる場所の境目が分からなく、利用時に困ったので、気にするお客さんも少なからずいるのかなと思いました。 夕食は生魚を食べれないということを予約時に申した所、しゃぶしゃぶに変更してくださいました。 飛行機の時間の影響で朝食を食べる時間がなくなってしまい、当日食べれず帰るということになりそうでしたが、旅館の方に無理言って相談した所、なんとか準備をしてくださって、美味しい朝食を頂くことが出来ました。その節は本当にありがとうございました。 幸せなひと時を過ごすことができました。,"時期:2025年2月宿泊; プラン:【じゃらんのお得な10日間】関あじ＆豊後牛など旬の食材を使用した割烹会席(１泊２食／夕食お部屋食）; 価格帯:25,001～26,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらんのお得な10日間】関あじ＆豊後牛など旬の食材を使用した割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,room_open_air_bath;source_flow;small_bath_or_room;food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_09391b716ca667a2,トモヒロさん,2025/3/20,5,対応が丁寧で親切,恋人との卒業旅行でいきました。 まずはお部屋が綺麗で広くて、お部屋でご飯が食べられるのもとっても魅力でどれも美味しかったです。 新幹線出発の関係で、どうしても早くに出たかったのですが、なんと朝ごはんが8時からで、…。相談したところ、早くご飯を用意してくれて、無事に8時過ぎには出発出来ました。 店員さん皆さん親切で、話しやすくて、とっってもいい旅になりみした。ここに泊まって正解です！お風呂も気持ちよくていい時間でした。 またゆっくりできるときに来たいです。,"時期:2025年3月宿泊; プラン:【じゃらん限定】夕食グレードアップ！視覚と味覚で料理を愉しむ～玉手箱会席プラン～（朝夕お部屋食）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらん限定】夕食グレードアップ！視覚と味覚で料理を愉しむ～玉手箱会席プラン～（朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_13f4a70386226d2b,しょうさん,2025/3/17,4,夕食のお味噌汁が最高,子連れの家族旅行で利用しました。 【よかった点】 ・部屋食ありがたい ・子ども椅子、子ども用カトラリー、歯ブラシ、タオル1枚などあり ・家族風呂無料 ・豆から挽くコーヒーおいしい ・夕食の伊勢海老刺身の殻から出汁をとった味噌汁が美味しい ・朝食に郷土料理のだんご汁美味しい 【ちょっと残念だった点】 ・家族風呂の棚の一番上が埃あり、旦那が服を置いて埃まみれになってた ・部屋は旅館というよりは家の一室って感覚。旅館感は低い印象 【子連れ旅行の方へ一言二言】 ・子ども用のボディーソープ、パジャマなどはなし ・湯の性質上滑りやすい,"時期:2025年2月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食）; 価格帯:25,001～26,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):4; 料理(夕食):5; 接客・サービス:4 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,family_bath;food,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_f331619dcc86a37f,ともさん,2025/3/16,5,料理が最高！,３家族で利用しました。部屋は大人4人、子ども3人には少し手狭でしたが、綺麗でゆっくりはできました。 料理は口コミ通り、どれも美味しく大満足でした。 お風呂は貸切にできて便利ですが、行きたい時間に時間が合わない可能性があるのと、お湯の調整を自分でしなくてはいけないのは少し不便だと感じました。 しかし、それを除いても大変満足して過ごすことができました。,"時期:2025年3月宿泊; プラン:【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食）; 価格帯:21,001～22,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【じゃらんスペシャルウィーク】関あじ＆伊勢海老＆豊後牛がメインの割烹会席(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;small_bath_or_room;food,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_0f839047222723c0,りゅうさん,2025/3/7,5,全てが満足,結婚式後の夫婦旅行で利用しました。 受付から翌日のチェックアウトまで丁寧に対応していただきました。 料理も夕・朝と大変満足するボリュームであり、美味しくいただくことができました。 お部屋も綺麗で、内風呂、貸切風呂共に最高でした。 大変満足で、欠点がありません。,"時期:2025年3月宿泊; プラン:【オンラインカード専用】関あじ・伊勢海老・豊後牛がメインの会席プラン（朝夕お部屋食）; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【オンラインカード専用】関あじ・伊勢海老・豊後牛がメインの会席プラン（朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b70584a462e3d1e3,ゆかさん,2025/3/3,5,料理が最高,夕食、朝食がとてもおいしかったです。 また部屋も新しく、客室露天風呂も貸切風呂も入ることができてよかったです。 食事も部屋でできたので、夫婦二人でゆっくり過ごすことができました。,"時期:2025年2月宿泊; プラン:【アワード受賞記念】新鮮なウニ付き！関あじ・伊勢海老・豊後牛の会席プラン（朝夕お部屋食）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【アワード受賞記念】新鮮なウニ付き！関あじ・伊勢海老・豊後牛の会席プラン（朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,room_open_air_bath;private_bath;food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_f2b4c4c3581135c2,ちかくんさん,2025/3/2,4,雰囲気最高,行ってよかったと思える宿、お風呂も個室になっているので他の人を気にせずお風呂に入れる、ただ広くはないです,"時期:2025年1月宿泊; プラン:【年末年始専用】関あじ・伊勢海老・豊後牛！旬の食材を使用した割烹会席プラン(１泊２食／夕食お部屋食）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:3; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【年末年始専用】関あじ・伊勢海老・豊後牛！旬の食材を使用した割烹会席プラン(１泊２食／夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_8ebc3fb308f5c01c,kurichanさん,2025/2/28,5,お料理と温泉を満喫するまったり旅,主人と別府で温泉を満喫してまったりする旅、2日目は八葉さん、離れの露天風呂付のお部屋です。 メゾネットタイプというのかな、食事は2階のお部屋で。部屋食でもにおい残らずよかったです。（夜更かしの私は夫就寝後は2階でまったりできたのもGood!） お料理が評判のようで楽しみにしていました。じゃらんで申し込むとウニがプラス、伊勢海老も関アジも食べれるなんて最高！みんなおいしかったし、ちょうどいい量でした。お肉も蒸し焼きとステーキと2種類食べ比べられ堪能しました。伊勢海老のお刺身食べた後、頭を味噌汁に入れてくれたのも、窯炊きのつやつやご飯もおいしすぎました！お腹いっぱいで全部食べれなかったのが残念。 内風呂も岩風呂みたいで趣あり。露天風呂も結構広くていい感じ。前が公園で（ほとんど人いなかったですが）出入りする際ちょっと気になりました。柵がもう少し高かったらな…。いったん湯船に入ったら大丈夫なので、湯あみ着を利用しました。内風呂も露天もよいしょ！っと入る感じになるので、もうちょっと年とったらしんどいかもしれません。 少人数でやられているご様子でしたが、お湯の調整がわからない時もすぐに来て対応していただいたり、心のこもった対応をしていただき、感謝しております。,"時期:2025年2月宿泊; プラン:【アワード受賞記念】新鮮なウニ付き！関あじ・伊勢海老・豊後牛の会席プラン（朝夕お部屋食）; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:4; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【アワード受賞記念】新鮮なウニ付き！関あじ・伊勢海老・豊後牛の会席プラン（朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_947ac22f2a4ef1b7,りえさん,2025/2/27,3,夕食が美味しかった,食事のクチコミが良かったのでこちらに決めました。 夕食はどれも美味しくお腹いっぱいになりました。 が、期待していた客室のお風呂は23時～6時まで温泉が止まってしまい、朝からお湯を出しましたが露天風呂は全然熱くならず、内風呂しか入れず残念でした。また、露天風呂の目隠しが低く目線が気になりました。 接客は普通。食事の内容がひと言で終わってしまい、貸切温泉の案内をしてもらった男性スタッフの態度が上から目線で不満に感じました。また、説明されていないことを注意されたので、事前に説明をして欲しかったです。 部屋に豆から挽くコーヒーメーカーがあったのは良かったです。,"時期:2025年2月宿泊; プラン:【じゃらんのお得な10日間】関あじ＆豊後牛など旬の食材を使用した割烹会席(１泊２食／朝夕お部屋食）; 価格帯:28,001～29,000円(大人１名あたり/税込); 部屋:4; 風呂:2; 料理(朝食):2; 料理(夕食):5; 接客・サービス:3 | プラン 【じゃらんのお得な10日間】関あじ＆豊後牛など旬の食材を使用した割烹会席(１泊２食／朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b09fe513956ef9a2,くまさん,2025/2/24,5,美味しい料理と景色も良い,夫婦で1泊しました。食事を期待して伺いましたが、美味しくて満足しました。部屋は、和室にテーブルがあるので、最初は違和感ありますが合理的です。また、部屋から湯煙と別府湾が見られ良かったです。トータルで満足、ありがとうございました。,"時期:2025年2月宿泊; プラン:【アワード受賞記念】新鮮なウニ付き！関あじ・伊勢海老・豊後牛の会席プラン（夕食お部屋食）; 価格帯:25,001～26,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【アワード受賞記念】新鮮なウニ付き！関あじ・伊勢海老・豊後牛の会席プラン（夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
